!
!Date: 01/04/2026
!From: Saccharomyces Genome Database (SGD) 
!URL: http://www.yeastgenome.org/ 
!Contact Email: sgd-helpdesk@lists.stanford.edu 
!Funding: NHGRI at US NIH, grant number 5-U41-HG001315 
!

Gene/Complex	Systematic Name/Complex Accession	Qualifier	Gene Ontology Term ID	Gene Ontology Term	Aspect	Annotation Extension	Evidence	Method	Source	Assigned On	Reference
SSU72	YNL222W	located in	GO:0005634	nucleus	cellular component		IGI with RPB2	manually curated	SGD	2013-08-07	Pappas DL and Hampsey M (2000) PMID:11046131
ATG4	YNL223W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2021-08-31	Nakatogawa H, et al. (2012) PMID:22240591
SQS1	YNL224C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
SQS1	YNL224C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ELA1	YNL230C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
CSL4	YNL232W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	van Hoof A, et al. (2000) PMID:11027292
VPS75	YNL246W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
VPS75	YNL246W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RAD50	YNL250W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
RAD50	YNL250W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Usui T, et al. (1998) PMID:9845372
RTC4	YNL254C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
DSL1	YNL258C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Ishikawa T, et al. (2005) PMID:15942868
LTO1	YNL260C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Zhai C, et al. (2014) PMID:23318452
LTO1	YNL260C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
PIK1	YNL267W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Garcia-Bustos JF, et al. (1994) PMID:8194527
PIK1	YNL267W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Walch-Solimena C and Novick P (1999) PMID:10587649
PIK1	YNL267W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Strahl T, et al. (2005) PMID:16365163
TOF1	YNL273W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
GOR1	YNL274C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
HCH1	YNL281W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
POP3	YNL282W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
YNL284C-B	YNL284C-B	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
PCL1	YNL289W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Moffat J and Andrews B (2004) PMID:14688790
RFC3	YNL290W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
RFC3	YNL290W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
PUS4	YNL292W	located in	GO:0005634	nucleus	cellular component		IMP	manually curated	SGD	2013-08-07	Becker HF, et al. (1997) PMID:9358157
CLA4	YNL298W	located in	GO:0005634	nucleus	cellular component		IMP	manually curated	SGD	2013-08-07	Lin M, et al. (2009) PMID:19793923
STB1	YNL309W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
STB1	YNL309W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
EMW1	YNL313C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sipling T, et al. (2011) PMID:21273246
EMW1	YNL313C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
EMW1	YNL313C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
DAL82	YNL314W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Scott S, et al. (2000) PMID:10702289
YRF1-6	YNL339C	located in	GO:0005634	nucleus	cellular component		IC with telomere maintenance via recombination	manually curated	SGD	2013-08-07	Yamada M, et al. (1998) PMID:9837911
RPC34	YNR003C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
NRM1	YNR009W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CSE2	YNR010W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
URK1	YNR012W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SMM1	YNR015W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SNF12	YNR023W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
MPP6	YNR024W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MPP6	YNR024W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Milligan L, et al. (2008) PMID:18591258
MPP6	YNR024W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
BUD17	YNR027W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PPG1	YNR032W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SOL1	YNR034W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Stanford DR, et al. (2004) PMID:15454531
SOL1	YNR034W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TRM112	YNR046W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
TRM112	YNR046W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
TRM112	YNR046W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MSO1	YNR049C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
NOG2	YNR053C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
NOG2	YNR053C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Rout MP, et al. (2000) PMID:10684247
AIF1	YNR074C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Wissing S, et al. (2004) PMID:15381687
PHO80	YOL001W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kaffman A, et al. (1998) PMID:9853758
TOP1	YOL006C	is active in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2025-06-11	Goto T, et al. (1984) PMID:6088500
MDM12	YOL009C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
HTZ1	YOL012C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Lam C, et al. (2014) PMID:24390141
ESC8	YOL017W	located in	GO:0005634	nucleus	cellular component		IPI with GAL11	manually curated	SGD	2019-09-12	Cuperus G and Shore D (2002) PMID:12399377
DIS3	YOL021C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
IFM1	YOL023W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
YAP7	YOL028C	located in	GO:0005634	nucleus	cellular component		IC with sequence-specific DNA binding	manually curated	SGD	2013-08-07	Fordyce PM, et al. (2010) PMID:20802496
YAP7	YOL028C	located in	GO:0005634	nucleus	cellular component		ISS with YAP5	manually curated	SGD	2014-10-02	Fernandes L, et al. (1997) PMID:9372930
OPI10	YOL032W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SMC5	YOL034W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Fujioka Y, et al. (2002) PMID:11927594
PRE6	YOL038W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Laporte D, et al. (2008) PMID:18504300
NTG2	YOL043C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	You HJ, et al. (1999) PMID:10471279
NTG2	YOL043C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Griffiths LM, et al. (2009) PMID:19029246
SPE2	YOL052C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
PSH1	YOL054W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
YOL057W	YOL057W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RTG1	YOL067C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sekito T, et al. (2000) PMID:10848632
THP1	YOL072W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Gallardo M and Aguilera A (2001) PMID:11139493
REX4	YOL080C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MSH2	YOL090W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
TRM10	YOL093W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RFC4	YOL094C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
PKH2	YOL100W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Roelants FM, et al. (2002) PMID:12221112
IZH4	YOL101C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
TPT1	YOL102C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dhungel N and Hopper AK (2012) PMID:22391451
YOL103W-B	YOL103W-B	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kenna MA, et al. (1998) PMID:9448009
INO4	YOL108C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Brickner JH and Walter P (2004) PMID:15455074
MDY2	YOL111C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2014-01-10	Arhzaouy K and Ramezani-Rad M (2012) PMID:23285234
MDY2	YOL111C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Hu Z, et al. (2006) PMID:16390866
SKM1	YOL113W	located in	GO:0005634	nucleus	cellular component		IMP	manually curated	SGD	2013-08-07	Lin M, et al. (2009) PMID:19793923
SKM1	YOL113W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Lin M, et al. (2009) PMID:19793923
PAP2	YOL115W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Walowsky C, et al. (1999) PMID:10066793
PAP2	YOL115W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
MSN1	YOL116W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Estruch F and Carlson M (1990) PMID:2263457
MSN1	YOL116W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
HRP1	YOL123W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Kumar A, et al. (2002) PMID:11914276
HRP1	YOL123W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Xu C and Henry MF (2004) PMID:15572678
HRP1	YOL123W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kessler MM, et al. (1997) PMID:9334319
TRM13	YOL125W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
HRT1	YOL133W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Blondel M, et al. (2000) PMID:11080155
CDC33	YOL139C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Lang V, et al. (1994) PMID:8119957
RIB4	YOL143C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
CTR9	YOL145C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Porter SE, et al. (2005) PMID:15643076
CTR9	YOL145C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Rout MP, et al. (2000) PMID:10684247
CTR9	YOL145C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Koch C, et al. (1999) PMID:10219085
DCP1	YOL149W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2014-01-28	Haimovich G, et al. (2013) PMID:23706738
GRE2	YOL151W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Teixeira MT, et al. (2002) PMID:12206772
YOL159C-A	YOL159C-A	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Arlt H, et al. (2011) PMID:21777356
RRP6	YOR001W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Burkard KT and Butler JS (2000) PMID:10611239
RRP6	YOR001W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Feigenbutz M, et al. (2013) PMID:23580640
TSR3	YOR006C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Tkach JM, et al. (2012) PMID:22842922
TSR3	YOR006C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RTS1	YOR014W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
RTS1	YOR014W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Gentry MS and Hallberg RL (2002) PMID:12388751
RTS1	YOR014W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dobbelaere J, et al. (2003) PMID:12636916
HST3	YOR025W	located in	GO:0005634	nucleus	cellular component		IC with subtelomeric heterochromatin formation	manually curated	SGD	2021-08-30	Grünweller A and Ehrenhofer-Murray AE (2002) PMID:12242223
CIN5	YOR028C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Furuchi T, et al. (2001) PMID:11179441
CIN5	YOR028C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sollner S, et al. (2009) PMID:19029946
EXO1	YOR033C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
HIR2	YOR038C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Dastidar RG, et al. (2012) PMID:22932476
HIR2	YOR038C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Sherwood PW, et al. (1993) PMID:8417331
DBP5	YOR046C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Takemura R, et al. (2004) PMID:15280434
STD1	YOR047C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Schmidt MC, et al. (1999) PMID:10373505
RAT1	YOR048C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
RAT1	YOR048C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Johnson AW (1997) PMID:9315672
ETT1	YOR051C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2020-01-27	Wallace EW, et al. (2015) PMID:26359986
ETT1	YOR051C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
ETT1	YOR051C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Rout MP, et al. (2000) PMID:10684247
TMC1	YOR052C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
NOB1	YOR056C	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Tone Y and Toh-E A (2002) PMID:12502737
NOB1	YOR056C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Tkach JM, et al. (2012) PMID:22842922
SLD7	YOR060C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
SLD7	YOR060C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-20	Yofe I, et al. (2016) PMID:26928762
SLD7	YOR060C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Hazbun TR, et al. (2003) PMID:14690591
YOR062C	YOR062C	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
MSA1	YOR066W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kosugi S, et al. (2009) PMID:19520826
SGO1	YOR073W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
RTS2	YOR077W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
DIA2	YOR080W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2013-08-07	Kile AC and Koepp DM (2010) PMID:19858292
WHI5	YOR083W	located in	GO:0005634	nucleus	cellular component		IDA	manually curated	SGD	2014-03-31	Atencio D, et al. (2014) PMID:24470217
WHI5	YOR083W	located in	GO:0005634	nucleus	cellular component		HDA	manually curated	SGD	2018-11-19	Huh WK, et al. (2003) PMID:14562095
