Entry	Entry name	Protein names	Gene names	Organism	Length	Mass	Gene names  (synonym )	Gene names  (primary )	Gene names  (ORF )	Gene names  (ordered locus )
P23847	DPPA_ECOLI	Dipeptide-binding protein (DBP) (Periplasmic dipeptide transport protein)	dppA b3544 JW3513	Escherichia coli (strain K12)	535	"60,294"		dppA		b3544 JW3513
P15042	DNLJ_ECOLI	DNA ligase (EC 6.5.1.2) (Polydeoxyribonucleotide synthase [NAD(+)])	ligA dnaL lig lop pdeC b2411 JW2403	Escherichia coli (strain K12)	671	"73,606"	dnaL lig lop pdeC	ligA		b2411 JW2403
P0C8J8	GATZ_ECOLI	"D-tagatose-1,6-bisphosphate aldolase subunit GatZ"	gatZ b2095 JW2082	Escherichia coli (strain K12)	420	"47,109"		gatZ		b2095 JW2082
P0A8P3	FETP_ECOLI	Probable Fe(2+)-trafficking protein	yggX b2962 JW2929	Escherichia coli (strain K12)	91	"10,953"		yggX		b2962 JW2929
P0A703	HYBF_ECOLI	Hydrogenase maturation factor HybF (Hydrogenase nickel incorporation protein HybF) (Hydrogenase-2 operon protein HybF)	hybF b2991 JW5493	Escherichia coli (strain K12)	113	"12,697"		hybF		b2991 JW5493
P75767	GNGF_ECOLI	Putative gluconeogenesis factor	ybhK b0780 JW0763	Escherichia coli (strain K12)	302	"32,788"		ybhK		b0780 JW0763
P24192	HYPD_ECOLI	Hydrogenase maturation factor HypD (Hydrogenase isoenzymes formation protein HypD)	hypD b2729 JW2699	Escherichia coli (strain K12)	373	"41,363"		hypD		b2729 JW2699
P25666	HTRL_ECOLI	Protein HtrL	htrL yibB b3618 JW5644	Escherichia coli (strain K12)	285	"33,458"	yibB	htrL		b3618 JW5644
P0ADG7	IMDH_ECOLI	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205)	guaB guaR b2508 JW5401	Escherichia coli (strain K12)	488	"52,022"	guaR	guaB		b2508 JW5401
P0CF49	INC10_ECOLI	Transposase InsC for insertion element IS2-10	JW5919	Escherichia coli (strain K12)	121	"13,452"				JW5919
P0CF42	INSC3_ECOLI	Transposase InsC for insertion element IS2F	insC3 b1997 JW1978	Escherichia coli (strain K12)	121	"13,452"		insC3		b1997 JW1978
P03835	INSG_ECOLI	Transposase InsG for insertion sequence element IS4	insG b4278 JW5767	Escherichia coli (strain K12)	442	"50,386"		insG		b4278 JW5767
P0CF48	INSC9_ECOLI	Transposase InsC for insertion element IS2-9	JW5902	Escherichia coli (strain K12)	121	"13,452"				JW5902
P0CF80	INSF2_ECOLI	Transposase InsF for insertion sequence IS3B	insF2 b0372 JW0363	Escherichia coli (strain K12)	288	"33,540"		insF2		b0372 JW0363
P0CF82	INSF4_ECOLI	Transposase InsF for insertion sequence IS3D	insF4 b1026 JW1012	Escherichia coli (strain K12)	288	"33,540"		insF4		b1026 JW1012
P0CF83	INSF5_ECOLI	Transposase InsF for insertion sequence IS3E	insF5 b2089 JW2073	Escherichia coli (strain K12)	288	"33,540"		insF5		b2089 JW2073
P21865	KDPD_ECOLI	Sensor protein KdpD (EC 2.7.13.3)	kdpD b0695 JW0683	Escherichia coli (strain K12)	894	"98,718"		kdpD		b0695 JW0683
P69441	KAD_ECOLI	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	adk dnaW plsA b0474 JW0463	Escherichia coli (strain K12)	214	"23,586"	dnaW plsA	adk		b0474 JW0463
P0A738	MOAC_ECOLI	Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17) (Molybdenum cofactor biosynthesis protein C)	moaC chlA3 b0783 JW0766	Escherichia coli (strain K12)	161	"17,467"	chlA3	moaC		b0783 JW0766
P76008	LDCA_ECOLI	Murein tetrapeptide carboxypeptidase (EC 3.4.17.13) (LD-carboxypeptidase A) (Muramoyltetrapeptide carboxypeptidase)	ldcA ycgQ b1192 JW1181	Escherichia coli (strain K12)	304	"33,567"	ycgQ	ldcA		b1192 JW1181
P03030	LYSR_ECOLI	Transcriptional activator protein LysR	lysR b2839 JW2807	Escherichia coli (strain K12)	311	"34,365"		lysR		b2839 JW2807
P0ACD8	MBHL_ECOLI	Hydrogenase-1 large chain (HYD1) (EC 1.12.99.6) (Membrane-bound hydrogenase 1 large subunit) (NiFe hydrogenase)	hyaB b0973 JW0955	Escherichia coli (strain K12)	597	"66,253"		hyaB		b0973 JW0955
P69741	MBHT_ECOLI	Hydrogenase-2 small chain (HYD2) (EC 1.12.99.6) (Membrane-bound hydrogenase 2 small subunit) (NiFe hydrogenase)	hybO yghV b2997 JW2965	Escherichia coli (strain K12)	372	"39,652"	yghV	hybO		b2997 JW2965
P61889	MDH_ECOLI	Malate dehydrogenase (EC 1.1.1.37)	mdh b3236 JW3205	Escherichia coli (strain K12)	312	"32,337"		mdh		b3236 JW3205
P46478	AAEX_ECOLI	Protein AaeX	aaeX yhcR b3242 JW5541	Escherichia coli (strain K12)	67	"7,847"	yhcR	aaeX		b3242 JW5541
P37652	BCSB_ECOLI	Cyclic di-GMP-binding protein (Cellulose synthase regulatory subunit)	bcsB yhjN b3532 JW3500	Escherichia coli (strain K12)	779	"86,024"	yhjN	bcsB		b3532 JW3500
P26646	ACUI_ECOLI	Probable acrylyl-CoA reductase AcuI (EC 1.3.1.84) (Acryloyl-coenzyme A reductase AcuI)	acuI yhdH b3253 JW3222	Escherichia coli (strain K12)	324	"34,724"	yhdH	acuI		b3253 JW3222
P31468	CBRB_ECOLI	Inner membrane protein CbrB (CreB-regulated gene B protein)	cbrB yieI b3716 JW3694	Escherichia coli (strain K12)	155	"16,683"	yieI	cbrB		b3716 JW3694
P31224	ACRB_ECOLI	Multidrug efflux pump subunit AcrB (AcrAB-TolC multidrug efflux pump subunit AcrB) (Acridine resistance protein B)	acrB acrE b0462 JW0451	Escherichia coli (strain K12)	1049	"113,574"	acrE	acrB		b0462 JW0451
P45956	CAS2_ECOLI	CRISPR-associated endoribonuclease Cas2 (EC 3.1.-.-)	ygbF cas2 b2754 JW5438	Escherichia coli (strain K12)	94	"10,518"	cas2	ygbF		b2754 JW5438
P0AAW9	ACRZ_ECOLI	Multidrug efflux pump accessory protein AcrZ (AcrAB-TolC multidrug efflux pump accessory protein AcrZ) (Acridine resistance protein Z)	acrZ ybhT b0762 JW5102	Escherichia coli (strain K12)	49	"5,300"	ybhT	acrZ		b0762 JW5102
P0ACS9	ACRR_ECOLI	HTH-type transcriptional regulator AcrR (Potential acrAB operon repressor)	acrR ybaH b0464 JW0453	Escherichia coli (strain K12)	215	"24,767"	ybaH	acrR		b0464 JW0453
P08204	ARAB_ECOLI	Ribulokinase (EC 2.7.1.16)	araB b0063 JW0062	Escherichia coli (strain K12)	566	"61,089"		araB		b0063 JW0062
P08203	ARAD_ECOLI	L-ribulose-5-phosphate 4-epimerase AraD (EC 5.1.3.4) (Phosphoribulose isomerase)	araD b0061 JW0060	Escherichia coli (strain K12)	231	"25,519"		araD		b0061 JW0060
P23908	ARGE_ECOLI	Acetylornithine deacetylase (AO) (Acetylornithinase) (EC 3.5.1.16) (N-acetylornithinase) (NAO)	argE b3957 JW3929	Escherichia coli (strain K12)	383	"42,347"		argE		b3957 JW3929
P64524	CBTA_ECOLI	Cytoskeleton-binding toxin CbtA (Toxin CbtA) (Toxin YeeV)	cbtA yeeV b2005 JW1987	Escherichia coli (strain K12)	124	"13,899"	yeeV	cbtA		b2005 JW1987
P0ABL8	CCMB_ECOLI	Heme exporter protein B (Cytochrome c-type biogenesis protein CcmB)	ccmB yejV b2200 JW2188	Escherichia coli (strain K12)	220	"23,619"	yejV	ccmB		b2200 JW2188
P0A6H8	CLSA_ECOLI	Cardiolipin synthase A (CL synthase) (EC 2.7.8.-)	clsA cls nov yciJ b1249 JW1241	Escherichia coli (strain K12)	486	"54,822"	cls nov yciJ	clsA		b1249 JW1241
P06710	DPO3X_ECOLI	DNA polymerase III subunit tau (EC 2.7.7.7) (DNA polymerase III subunit gamma)	dnaX dnaZ dnaZX b0470 JW0459	Escherichia coli (strain K12)	643	"71,138"	dnaZ dnaZX	dnaX		b0470 JW0459
P66899	DPAL_ECOLI	"Diaminopropionate ammonia-lyase (DAPAL) (EC 4.3.1.15) (2,3-diaminopropionate ammonia-lyase) (Alpha,beta-diaminopropionate ammonia-lyase) (Diaminopropionatase)"	ygeX b2871 JW2839	Escherichia coli (strain K12)	398	"43,328"		ygeX		b2871 JW2839
P0AEG4	DSBA_ECOLI	Thiol:disulfide interchange protein DsbA	dsbA dsf ppfA b3860 JW3832	Escherichia coli (strain K12)	208	"23,105"	dsf ppfA	dsbA		b3860 JW3832
P0A6M2	DSBB_ECOLI	Disulfide bond formation protein B (Disulfide oxidoreductase)	dsbB roxB ycgA b1185 JW5182	Escherichia coli (strain K12)	176	"20,142"	roxB ycgA	dsbB		b1185 JW5182
P0AC73	EBGC_ECOLI	Evolved beta-galactosidase subunit beta	ebgC b3077 JW3048	Escherichia coli (strain K12)	149	"17,457"		ebgC		b3077 JW3048
P06846	EBGR_ECOLI	HTH-type transcriptional regulator EbgR (Ebg operon repressor)	ebgR b3075 JW3046	Escherichia coli (strain K12)	327	"36,210"		ebgR		b3075 JW3046
P0A9B6	E4PD_ECOLI	D-erythrose-4-phosphate dehydrogenase (E4PDH) (EC 1.2.1.72)	epd gapB b2927 JW2894	Escherichia coli (strain K12)	339	"37,299"	gapB	epd		b2927 JW2894
P0AEG6	DSBC_ECOLI	Thiol:disulfide interchange protein DsbC	dsbC xprA b2893 JW2861	Escherichia coli (strain K12)	236	"25,622"	xprA	dsbC		b2893 JW2861
P36655	DSBD_ECOLI	Thiol:disulfide interchange protein DsbD (EC 1.8.1.8) (C-type cytochrome biogenesis protein CycZ) (Inner membrane copper tolerance protein) (Protein-disulfide reductase) (Disulfide reductase)	dsbD cutA2 cycZ dipZ b4136 JW5734	Escherichia coli (strain K12)	565	"61,795"	cutA2 cycZ dipZ	dsbD		b4136 JW5734
P0ABQ4	DYR_ECOLI	Dihydrofolate reductase (EC 1.5.1.3)	folA tmrA b0048 JW0047	Escherichia coli (strain K12)	159	"17,999"	tmrA	folA		b0048 JW0047
P0AA89	DOSC_ECOLI	Diguanylate cyclase DosC (DGC) (EC 2.7.7.65) (Direct oxygen-sensing cyclase)	dosC dgcO yddV b1490 JW5241	Escherichia coli (strain K12)	460	"53,178"	dgcO yddV	dosC		b1490 JW5241
P36943	EAEH_ECOLI	Putative attaching and effacing protein homolog	eaeH b0297 JW0291	Escherichia coli (strain K12)	295	"33,175"		eaeH		b0297 JW0291
P76334	DRPB_ECOLI	Cell division protein DrpB (Division ring protein B)	drpB yedR b1963 JW1946	Escherichia coli (strain K12)	100	"11,325"	yedR	drpB		b1963 JW1946
P0ABT5	DUSB_ECOLI	tRNA-dihydrouridine synthase B (EC 1.3.1.-)	dusB yhdG b3260 JW3228	Escherichia coli (strain K12)	321	"35,866"	yhdG	dusB		b3260 JW3228
P33371	DUSC_ECOLI	tRNA-dihydrouridine(16) synthase (EC 1.3.1.-) (U16-specific dihydrouridine synthase) (U16-specific Dus) (tRNA-dihydrouridine synthase C)	dusC yohI b2140 JW2128	Escherichia coli (strain K12)	315	"35,199"	yohI	dusC		b2140 JW2128
P0AGE6	CHRR_ECOLI	Quinone reductase (EC 1.6.5.2) (Chromate reductase) (CHRR) (EC 1.6.-.-) (NAD(P)H dehydrogenase (quinone))	chrR yieF b3713 JW3691	Escherichia coli (strain K12)	188	"20,376"	yieF	chrR		b3713 JW3691
P76254	CNTB_ECOLI	Carnitine monooxygenase reductase subunit (EC 1.14.13.239) (Carnitine monooxygenase beta subunit)	yeaX b1803 JW1792	Escherichia coli (strain K12)	321	"35,661"		yeaX		b1803 JW1792
P0A6G7	CLPP_ECOLI	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) (Caseinolytic protease) (Endopeptidase Clp) (Heat shock protein F21.5) (Protease Ti)	clpP lopP b0437 JW0427	Escherichia coli (strain K12)	207	"23,187"	lopP	clpP		b0437 JW0427
P28307	CSGA_ECOLI	Major curlin subunit	csgA b1042 JW1025	Escherichia coli (strain K12)	151	"15,049"		csgA		b1042 JW1025
P52107	CSGC_ECOLI	Curli assembly protein CsgC	csgC b1043 JW1026	Escherichia coli (strain K12)	110	"11,967"		csgC		b1043 JW1026
P77357	ABGA_ECOLI	p-aminobenzoyl-glutamate hydrolase subunit A (EC 3.5.1.-) (PABA-GLU hydrolase) (PGH)	abgA ydaJ b1338 JW5205	Escherichia coli (strain K12)	436	"46,588"	ydaJ	abgA		b1338 JW5205
P67603	AC4CH_ECOLI	N(4)-acetylcytidine amidohydrolase (ac4C amidohydrolase) (EC 3.5.1.135)	yqfB b2900 JW2868	Escherichia coli (strain K12)	103	"11,905"		yqfB		b2900 JW2868
P0A903	BAMC_ECOLI	Outer membrane protein assembly factor BamC	bamC dapX nlpB b2477 JW2462	Escherichia coli (strain K12)	344	"36,842"	dapX nlpB	bamC		b2477 JW2462
P0AB33	BSSS_ECOLI	Biofilm regulator BssS	bssS yceP b1060 JW5152	Escherichia coli (strain K12)	84	"9,664"	yceP	bssS		b1060 JW5152
P17445	BETB_ECOLI	Betaine aldehyde dehydrogenase (BADH) (EC 1.2.1.8)	betB b0312 JW0304	Escherichia coli (strain K12)	490	"52,911"		betB		b0312 JW0304
P0AEC5	BARA_ECOLI	Signal transduction histidine-protein kinase BarA (EC 2.7.13.3)	barA b2786 JW2757	Escherichia coli (strain K12)	918	"102,453"		barA		b2786 JW2757
P76518	ACOCT_ECOLI	Acetyl-CoA:oxalate CoA-transferase (ACOCT) (EC 2.8.3.19) (Acetyl-coenzyme A transferase) (CoA:oxalate CoA-transferase)	yfdE b2371 JW2368	Escherichia coli (strain K12)	381	"41,671"		yfdE		b2371 JW2368
P17446	BETI_ECOLI	HTH-type transcriptional regulator BetI	betI b0313 JW0305	Escherichia coli (strain K12)	195	"21,815"		betI		b0313 JW0305
P0ABC9	BETT_ECOLI	High-affinity choline transport protein	betT b0314 JW0306	Escherichia coli (strain K12)	677	"75,842"		betT		b0314 JW0306
P0AE56	BFD_ECOLI	Bacterioferritin-associated ferredoxin	bfd yheA b3337 JW3299	Escherichia coli (strain K12)	64	"7,363"	yheA	bfd		b3337 JW3299
P00350	6PGD_ECOLI	"6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)"	gnd b2029 JW2011	Escherichia coli (strain K12)	468	"51,481"		gnd		b2029 JW2011
P76491	5DNU_ECOLI	5'-deoxynucleotidase YfbR (EC 3.1.3.89) (5'-deoxyribonucleotidase) (Nucleoside 5'-monophosphate phosphohydrolase)	yfbR b2291 JW2288	Escherichia coli (strain K12)	199	"22,708"		yfbR		b2291 JW2288
P37623	ACPT_ECOLI	4'-phosphopantetheinyl transferase AcpT (EC 2.7.8.7)	acpT yhhU b3475 JW3440	Escherichia coli (strain K12)	195	"21,768"	yhhU	acpT		b3475 JW3440
P77580	ACDH_ECOLI	Acetaldehyde dehydrogenase (EC 1.2.1.10) (Acetaldehyde dehydrogenase [acetylating])	mhpF mhpE b0351 JW0342	Escherichia coli (strain K12)	316	"33,442"	mhpE	mhpF		b0351 JW0342
P0AC28	5FCL_ECOLI	"5-formyltetrahydrofolate cyclo-ligase (5-FCL) (EC 6.3.3.2) (5,10-methenyltetrahydrofolate synthetase) (MTHFS)"	ygfA b2912 JW2879	Escherichia coli (strain K12)	182	"21,105"		ygfA		b2912 JW2879
P00509	AAT_ECOLI	Aspartate aminotransferase (AspAT) (EC 2.6.1.1) (Transaminase A)	aspC b0928 JW0911	Escherichia coli (strain K12)	396	"43,573"		aspC		b0928 JW0911
P24181	ACRF_ECOLI	Multidrug export protein AcrF (Acriflavine resistance protein F) (Protein EnvD)	acrF envD b3266 JW3234	Escherichia coli (strain K12)	1034	"111,454"	envD	acrF		b3266 JW3234
P11988	BGLB_ECOLI	6-phospho-beta-glucosidase BglB (EC 3.2.1.86) (Phospho-beta-glucosidase B)	bglB b3721 JW3699	Escherichia coli (strain K12)	470	"53,161"		bglB		b3721 JW3699
P37657	BCSE_ECOLI	Cyclic di-GMP binding protein BcsE (Cellulose biosynthesis protein BcsE)	bcsE yhjS b3536 JW3504	Escherichia coli (strain K12)	523	"59,428"	yhjS	bcsE		b3536 JW3504
P0DP92	BCSQ_ECOLI	Cellulose biosynthesis protein BcsQ	bcsQ yhjQ	Escherichia coli (strain K12)	250	"27,878"	yhjQ	bcsQ		
P00722	BGAL_ECOLI	Beta-galactosidase (Beta-gal) (EC 3.2.1.23) (Lactase)	lacZ b0344 JW0335	Escherichia coli (strain K12)	1024	"116,483"		lacZ		b0344 JW0335
P11989	BGLG_ECOLI	Cryptic beta-glucoside bgl operon antiterminator	bglG bglC b3723 JW3701	Escherichia coli (strain K12)	278	"32,097"	bglC	bglG		b3723 JW3701
P26218	BGLH_ECOLI	Cryptic outer membrane porin BglH	bglH yieC b3720 JW3698	Escherichia coli (strain K12)	538	"60,657"	yieC	bglH		b3720 JW3698
P77671	ALLB_ECOLI	Allantoinase (EC 3.5.2.5) (Allantoin-utilizing enzyme)	allB glxB3 ybbX b0512 JW0500	Escherichia coli (strain K12)	453	"49,602"	glxB3 ybbX	allB		b0512 JW0500
P75713	ALLE_ECOLI	(S)-ureidoglycine aminohydrolase (UGHY) (UGlyAH) (EC 3.5.3.26)	allE glxB6 ylbA b0515 JW0503	Escherichia coli (strain K12)	261	"28,730"	glxB6 ylbA	allE		b0515 JW0503
P0ACR0	ALLS_ECOLI	HTH-type transcriptional activator AllS	allS glxA1 ybbS b0504 JW0492	Escherichia coli (strain K12)	308	"34,512"	glxA1 ybbS	allS		b0504 JW0492
P0ACN4	ALLR_ECOLI	HTH-type transcriptional repressor AllR (Negative regulator of allantoin and glyoxylate utilization operons)	allR glxA3 ybbU b0506 JW0494	Escherichia coli (strain K12)	271	"29,270"	glxA3 ybbU	allR		b0506 JW0494
P31440	ADEQ_ECOLI	Adenine permease AdeQ	adeQ yicO b3664 JW5636	Escherichia coli (strain K12)	444	"46,934"	yicO	adeQ		b3664 JW5636
P06961	CCA_ECOLI	"Multifunctional CCA protein [Includes: CCA-adding enzyme (EC 2.7.7.72) (CCA tRNA nucleotidyltransferase) (tRNA CCA-pyrophosphorylase) (tRNA adenylyl-/cytidylyl-transferase) (tRNA nucleotidyltransferase) (tRNA-NT); 2'-nucleotidase (EC 3.1.3.-); 2',3'-cyclic phosphodiesterase (EC 3.1.4.-); Phosphatase (EC 3.1.3.-)]"	cca b3056 JW3028	Escherichia coli (strain K12)	412	"46,467"		cca		b3056 JW3028
P64550	ALAE_ECOLI	L-alanine exporter AlaE	alaE ygaW b2670 JW2645	Escherichia coli (strain K12)	149	"16,949"	ygaW	alaE		b2670 JW2645
P36548	AMIA_ECOLI	N-acetylmuramoyl-L-alanine amidase AmiA (EC 3.5.1.28)	amiA yfeE b2435 JW2428	Escherichia coli (strain K12)	289	"31,412"	yfeE	amiA		b2435 JW2428
P39180	AG43_ECOLI	Antigen 43 (AG43) (Fluffing protein) [Cleaved into: Antigen 43 alpha chain; Antigen 43 beta chain]	flu yeeQ yzzX b2000 JW1982	Escherichia coli (strain K12)	1039	"106,825"	yeeQ yzzX	flu		b2000 JW1982
P06720	AGAL_ECOLI	Alpha-galactosidase (EC 3.2.1.22) (Melibiase)	melA mel-7 b4119 JW4080	Escherichia coli (strain K12)	451	"50,657"	mel-7	melA		b4119 JW4080
P24180	ACRE_ECOLI	Multidrug export protein AcrE (Acriflavine resistance protein E) (Protein EnvC)	acrE envC b3265 JW3233	Escherichia coli (strain K12)	385	"41,318"	envC	acrE		b3265 JW3233
P50466	AER_ECOLI	Aerotaxis receptor	aer air yqjJ b3072 JW3043	Escherichia coli (strain K12)	506	"55,066"	air yqjJ	aer		b3072 JW3043
P23872	AES_ECOLI	Acetyl esterase (EC 3.1.1.-) (EcE)	aes ybaC b0476 JW0465	Escherichia coli (strain K12)	319	"36,034"	ybaC	aes		b0476 JW0465
Q46807	ARCL_ECOLI	Carbamate kinase-like protein YqeA	yqeA b2874 JW2842	Escherichia coli (strain K12)	310	"33,071"		yqeA		b2874 JW2842
P11667	ARGO_ECOLI	Arginine exporter protein ArgO	argO yggA b2923 JW2890	Escherichia coli (strain K12)	211	"23,176"	yggA	argO		b2923 JW2890
P12008	AROC_ECOLI	Chorismate synthase (CS) (EC 4.2.3.5) (5-enolpyruvylshikimate-3-phosphate phospholyase) (EPSP phospholyase)	aroC b2329 JW2326	Escherichia coli (strain K12)	361	"39,137"		aroC		b2329 JW2326
P0A9H9	CHEZ_ECOLI	Protein phosphatase CheZ (EC 3.1.3.-) (Chemotaxis protein CheZ)	cheZ b1881 JW1870	Escherichia coli (strain K12)	214	"23,976"		cheZ		b1881 JW1870
P0AD70	AMPH_ECOLI	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH (EC 3.4.-.-) (DD-alanine-endopeptidase) (DD-carboxypeptidase) (Penicillin-binding protein AmpH)	ampH yaiH b0376 JW5052	Escherichia coli (strain K12)	385	"41,849"	yaiH	ampH		b0376 JW5052
P00963	ASNA_ECOLI	Aspartate--ammonia ligase (EC 6.3.1.1) (Asparagine synthetase A)	asnA b3744 JW3722	Escherichia coli (strain K12)	330	"36,651"		asnA		b3744 JW3722
P0CF87	ARSCL_ECOLI	Putative arsenate reductase (EC 1.20.4.1) (Arsenical pump modifier)	yfjU JW2619	Escherichia coli (strain K12)	104	"11,824"		yfjU		JW2619
P76473	ARNT_ECOLI	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase (EC 2.4.2.43) (4-amino-4-deoxy-L-arabinose lipid A transferase) (Lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase) (Polymyxin resistance protein PmrK) (Undecaprenyl phosphate-alpha-L-Ara4N transferase)	arnT pmrK yfbI b2257 JW2251	Escherichia coli (strain K12)	550	"62,543"	pmrK yfbI	arnT		b2257 JW2251
P0AE85	CPXP_ECOLI	Periplasmic protein CpxP (ORF_o167) (Periplasmic accessory protein CpxP)	cpxP yiiO b4484 JW5558	Escherichia coli (strain K12)	166	"18,965"	yiiO	cpxP		b4484 JW5558
P0A9F3	CYSB_ECOLI	HTH-type transcriptional regulator CysB (Cys regulon transcriptional activator)	cysB b1275 JW1267	Escherichia coli (strain K12)	324	"36,150"		cysB		b1275 JW1267
P0AAF6	ARTP_ECOLI	Arginine transport ATP-binding protein ArtP (EC 7.4.2.-)	artP b0864 JW0848	Escherichia coli (strain K12)	242	"27,022"		artP		b0864 JW0848
P0A9J8	CMPDT_ECOLI	Bifunctional chorismate mutase/prephenate dehydratase (Chorismate mutase-prephenate dehydratase) (P-protein) [Includes: Chorismate mutase (CM) (EC 5.4.99.5); Prephenate dehydratase (PDT) (EC 4.2.1.51)]	pheA b2599 JW2580	Escherichia coli (strain K12)	386	"43,111"		pheA		b2599 JW2580
P0ABH9	CLPA_ECOLI	ATP-dependent Clp protease ATP-binding subunit ClpA	clpA lopD b0882 JW0866	Escherichia coli (strain K12)	758	"84,207"	lopD	clpA		b0882 JW0866
P76290	CMOA_ECOLI	Carboxy-S-adenosyl-L-methionine synthase (Cx-SAM synthase) (EC 2.1.3.-)	cmoA yecO b1870 JW1859	Escherichia coli (strain K12)	247	"27,777"	yecO	cmoA		b1870 JW1859
P63284	CLPB_ECOLI	Chaperone protein ClpB (Heat shock protein F84.1)	clpB htpM b2592 JW2573	Escherichia coli (strain K12)	857	"95,585"	htpM	clpB		b2592 JW2573
P77395	CNOX_ECOLI	Chaperedoxin (Heat shock protein CnoX) (Trxsc)	cnoX ybbN b0492 JW5067	Escherichia coli (strain K12)	284	"31,791"	ybbN	cnoX		b0492 JW5067
P17315	CIRA_ECOLI	Colicin I receptor	cirA cir feuA b2155 JW2142	Escherichia coli (strain K12)	663	"73,896"	cir feuA	cirA		b2155 JW2142
P0A6I6	COAD_ECOLI	Phosphopantetheine adenylyltransferase (EC 2.7.7.3) (Dephospho-CoA pyrophosphorylase) (Pantetheine-phosphate adenylyltransferase) (PPAT)	coaD kdtB yicA b3634 JW3609	Escherichia coli (strain K12)	159	"17,837"	kdtB yicA	coaD		b3634 JW3609
P0A8Q6	CLPS_ECOLI	ATP-dependent Clp protease adapter protein ClpS	clpS yljA b0881 JW0865	Escherichia coli (strain K12)	106	"12,179"	yljA	clpS		b0881 JW0865
P0ABH7	CISY_ECOLI	Citrate synthase (EC 2.3.3.16)	gltA gluT icdB b0720 JW0710	Escherichia coli (strain K12)	427	"48,015"	gluT icdB	gltA		b0720 JW0710
P0A6H1	CLPX_ECOLI	ATP-dependent Clp protease ATP-binding subunit ClpX (ATP-dependent unfoldase ClpX)	clpX lopC b0438 JW0428	Escherichia coli (strain K12)	424	"46,356"	lopC	clpX		b0438 JW0428
P75726	CILA_ECOLI	Citrate lyase alpha chain (Citrase alpha chain) (EC 4.1.3.6) (Citrate (pro-3S)-lyase alpha chain) (Citrate CoA-transferase subunit) (EC 2.8.3.10)	citF ybdV b0615 JW5087	Escherichia coli (strain K12)	510	"55,173"	ybdV	citF		b0615 JW5087
P0AE74	CITT_ECOLI	Citrate/succinate antiporter (Citrate carrier) (Citrate transporter)	citT ybdS b0612 JW0604	Escherichia coli (strain K12)	487	"53,093"	ybdS	citT		b0612 JW0604
P0A6G5	CITX_ECOLI	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase (EC 2.7.7.61) (Apo-ACP nucleodityltransferase) (Holo-ACP synthase) (Holo-citrate lyase synthase)	citX ybdU b0614 JW0606	Escherichia coli (strain K12)	183	"20,270"	ybdU	citX		b0614 JW0606
P77808	CINAL_ECOLI	NMN amidohydrolase-like protein YfaY	yfaY b2249 JW2243	Escherichia coli (strain K12)	400	"44,226"		yfaY		b2249 JW2243
P33647	CHPB_ECOLI	Endoribonuclease toxin ChpB (EC 3.1.-.-) (Toxin ChpB) (mRNA interferase ChpB)	chpB chpBK yjfE b4225 JW4184	Escherichia coli (strain K12)	116	"12,492"	chpBK yjfE	chpB		b4225 JW4184
P37019	CLCA_ECOLI	H(+)/Cl(-) exchange transporter ClcA (ClC-ec1)	clcA eriC yadQ b0155 JW5012	Escherichia coli (strain K12)	473	"50,349"	eriC yadQ	clcA		b0155 JW5012
P08365	CHPS_ECOLI	Antitoxin ChpS	chpS chpBI yjfB b4224 JW5750	Escherichia coli (strain K12)	83	"9,272"	chpBI yjfB	chpS		b4224 JW5750
P0ABA4	ATPD_ECOLI	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)	atpH papE uncH b3735 JW3713	Escherichia coli (strain K12)	177	"19,332"	papE uncH	atpH		b3735 JW3713
